wavelog_input,flatflux_input,flatflux_err_input,flatflux_input_sm
5933.974609,-0.056699,0.035497,-0.056186
5942.013184,-0.060503,0.035310,-0.053255
5950.062988,-0.080458,0.034976,-0.050309
5958.124023,-0.030855,0.036088,-0.047048
5966.195312,-0.036911,0.035940,-0.043758
5974.278320,-0.038631,0.035834,-0.040405
5982.371582,-0.032729,0.035658,-0.036865
5990.475586,0.004431,0.036252,-0.033424
5998.590820,-0.045652,0.036228,-0.029936
6006.717285,-0.053875,0.036238,-0.026532
6014.854492,0.002025,0.035503,-0.023210
6023.003418,-0.000113,0.035116,-0.019957
6031.163086,0.028466,0.035207,-0.016781
6039.333496,-0.003728,0.035051,-0.013720
6047.515137,-0.065526,0.035060,-0.010943
6055.708008,0.010334,0.035164,-0.008203
6063.911621,-0.010644,0.034222,-0.005646
6072.126465,0.023122,0.034166,-0.003389
6080.352539,-0.015863,0.034120,-0.001205
6088.589844,-0.052005,0.033634,0.000729
6096.837891,0.008339,0.033962,0.002416
6105.097656,0.020989,0.030774,0.004092
6113.368164,0.004497,0.030664,0.005360
6121.650391,0.018979,0.030545,0.006688
6129.943359,0.012790,0.030530,0.007697
6138.248047,-0.007672,0.030547,0.008604
6146.563477,0.020358,0.030528,0.009303
6154.890137,0.012351,0.030706,0.009521
6163.228516,-0.036506,0.030573,0.009904
6171.577637,0.036663,0.032615,0.009958
6179.938477,0.006836,0.033480,0.010144
6188.310547,-0.055022,0.033761,0.010180
6196.693848,0.012064,0.033376,0.010309
6205.088867,0.031067,0.034419,0.010230
6213.495117,-0.020233,0.037719,0.010503
6221.912109,0.039318,0.039953,0.010548
6230.341309,0.030595,0.040036,0.010762
6238.781738,-0.012600,0.046942,0.010986
6247.233887,-0.000546,0.048865,0.011309
6255.697266,-0.026920,0.050131,0.011889
6264.171875,-0.059340,0.050064,0.012292
6272.658203,0.009822,0.050120,0.013040
6281.155762,0.014884,0.050157,0.013716
6289.665039,0.095915,0.050059,0.014751
6298.185547,0.053906,0.050206,0.015607
6306.717773,0.019131,0.050259,0.016746
6315.261719,0.030685,0.050926,0.017936
6323.817383,0.079571,0.051105,0.019282
6332.383789,0.012831,0.050938,0.020659
6340.962891,0.013644,0.050914,0.022116
6349.552734,0.040892,0.050841,0.023640
6358.154785,0.050374,0.050768,0.025277
6366.768555,0.061135,0.050782,0.026836
6375.393555,0.012991,0.050848,0.028595
6384.030273,0.023805,0.050846,0.030131
6392.678711,0.007732,0.050590,0.031778
6401.339355,0.058004,0.050555,0.033459
6410.011230,0.022688,0.051228,0.035045
6418.695312,0.075084,0.051429,0.036521
6427.390625,-0.003311,0.051406,0.038045
6436.097656,-0.005270,0.051375,0.039372
6444.817383,0.001496,0.051608,0.040664
6453.547852,0.071927,0.052350,0.041849
6462.290527,0.012893,0.052363,0.042974
6471.044922,0.077904,0.052768,0.043799
6479.811523,0.055048,0.052762,0.044607
6488.589844,0.010381,0.052741,0.045274
6497.379883,0.009716,0.052956,0.045728
6506.182129,0.032627,0.052975,0.046148
6514.996094,-0.059000,0.052875,0.046241
6523.822266,-0.025907,0.052902,0.046292
6532.660156,0.002133,0.052903,0.046185
6541.510254,0.022947,0.052786,0.045804
6550.372070,-0.035606,0.053172,0.045481
6559.246094,0.183686,0.053412,0.044726
6568.131836,0.160699,0.053305,0.043990
6577.030273,0.013633,0.053212,0.043048
6585.940430,0.263021,0.053276,0.042072
6594.862305,0.165683,0.054211,0.040785
6603.796387,-0.062661,0.054752,0.039416
6612.742676,-0.042187,0.055198,0.037967
6621.701172,0.015112,0.054725,0.036275
6630.671875,0.015658,0.054724,0.034641
6639.654297,0.043502,0.055182,0.032667
6648.649414,-0.007367,0.054611,0.030752
6657.656250,0.050297,0.054621,0.028736
6666.675293,0.100137,0.054666,0.026511
6675.707031,-0.013778,0.055214,0.024254
6684.750488,0.012067,0.054810,0.021915
6693.806641,0.012894,0.055081,0.019446
6702.875000,0.028913,0.055087,0.017020
6711.955078,0.020940,0.055450,0.014479
6721.047852,0.034449,0.055381,0.011887
6730.152832,0.060029,0.055312,0.009199
6739.270508,-0.002766,0.057012,0.006532
6748.400391,0.034492,0.057017,0.003789
6757.542480,-0.004463,0.057259,0.001088
6766.697266,-0.075824,0.057318,-0.001668
6775.864258,0.044088,0.057825,-0.004359
6785.043945,-0.012045,0.062976,-0.007026
6794.235840,-0.059965,0.064501,-0.009709
6803.439941,-0.056794,0.065256,-0.012235
6812.656250,-0.096686,0.065181,-0.014853
6821.885742,-0.029610,0.065431,-0.017284
6831.127441,-0.081911,0.065347,-0.019310
6840.381836,-0.027624,0.065825,-0.020800
6849.648438,-0.025179,0.066876,-0.022254
6858.927734,0.018696,0.067240,-0.023400
6868.219727,-0.041126,0.069619,-0.024585
6877.524414,0.005525,0.070515,-0.025434
6886.841797,0.004380,0.069600,-0.026090
6896.171875,-0.031191,0.069221,-0.026641
6905.513672,0.028153,0.069040,-0.026826
6914.869141,-0.084861,0.071746,-0.026986
6924.236328,0.022604,0.075887,-0.026694
6933.616699,-0.029716,0.075379,-0.026308
6943.009766,-0.018258,0.075513,-0.025616
6952.416016,-0.056744,0.076252,-0.024717
6961.834473,-0.117441,0.074817,-0.023456
6971.265625,0.045853,0.074341,-0.021985
6980.709961,0.052744,0.073614,-0.020316
6990.166992,0.015829,0.073488,-0.018329
6999.636230,-0.010734,0.074065,-0.016045
7009.118652,-0.075859,0.074064,-0.013677
7018.614258,0.027943,0.074155,-0.010932
7028.122559,-0.047856,0.074046,-0.008184
7037.643555,0.014576,0.074091,-0.004937
7047.177734,0.068746,0.073964,-0.001822
7056.724609,0.010500,0.073855,0.001699
7066.284180,-0.044780,0.074172,0.005090
7075.857422,-0.002767,0.075139,0.008732
7085.443359,0.071247,0.075144,0.012450
7095.041992,0.008667,0.075140,0.016212
7104.654297,-0.006445,0.075270,0.019887
7114.279297,-0.102865,0.076840,0.023647
7123.916992,0.017078,0.076834,0.027366
7133.567383,-0.023685,0.076876,0.030907
7143.231445,0.067463,0.077382,0.034450
7152.908691,-0.034669,0.077323,0.037804
7162.598633,0.265180,0.077117,0.041061
7172.301758,0.174625,0.077117,0.043980
7182.018555,-0.052134,0.081103,0.046947
7191.748047,0.077280,0.087098,0.049331
7201.491211,0.111620,0.086872,0.051900
7211.246582,0.044877,0.087755,0.053883
7221.015625,-0.022007,0.087474,0.055713
7230.798828,-0.049832,0.087469,0.057228
7240.594238,-0.013914,0.087512,0.058596
7250.403320,0.223899,0.087404,0.059493
7260.225586,-0.040929,0.087390,0.060280
7270.061035,0.090126,0.088586,0.060594
7279.910156,0.027517,0.088524,0.060847
7289.772461,0.072690,0.089018,0.060773
7299.647949,0.240367,0.088897,0.060345
7309.537109,-0.173203,0.088658,0.059884
7319.439453,-0.052868,0.088509,0.059050
7329.355469,-0.068697,0.089145,0.058137
7339.284180,-0.044939,0.089161,0.056966
7349.227051,0.234163,0.089334,0.055705
7359.183105,0.155048,0.090913,0.054270
7369.152344,0.018226,0.095794,0.052740
7379.135742,-0.018625,0.095619,0.051059
7389.132324,0.130478,0.095643,0.049384
7399.142578,0.060986,0.095634,0.047511
7409.166016,0.078833,0.095473,0.045757
7419.203125,0.047352,0.095767,0.043774
7429.254883,0.072919,0.097141,0.041778
7439.319336,0.102659,0.097924,0.039856
7449.397461,0.028821,0.097514,0.037822
7459.489258,0.096790,0.097809,0.035654
7469.594727,-0.075067,0.097997,0.033504
7479.713867,0.013881,0.101359,0.031306
7489.847168,0.031595,0.101940,0.028848
7499.994141,0.071186,0.102043,0.026544
7510.154297,0.170496,0.103888,0.023964
7520.328125,0.018537,0.105252,0.021265
7530.516113,-0.021612,0.105838,0.018280
7540.717773,-0.065674,0.105897,0.015228
7550.933594,-0.056952,0.105979,0.011888
7561.163086,0.013115,0.106091,0.008324
7571.406250,0.004760,0.103797,0.004409
7581.663086,-0.232895,0.102764,0.000294
7591.934082,0.279680,0.102487,-0.004460
7602.218750,0.050018,0.107709,-0.009543
7612.517578,0.098353,0.108540,-0.015167
7622.830566,-0.036310,0.113651,-0.020907
7633.157227,-0.030076,0.119392,-0.027165
7643.498047,-0.005067,0.119345,-0.033563
7653.853027,-0.036264,0.119163,-0.040421
7664.221680,-0.057793,0.117737,-0.047393
7674.604492,-0.185690,0.118117,-0.054793
7685.001465,-0.064878,0.125794,-0.062205
7695.412598,0.015066,0.125775,-0.070005
7705.838379,-0.110820,0.125846,-0.077811
7716.277344,-0.075004,0.135122,-0.085553
7726.730957,-0.106583,0.133216,-0.093451
7737.198242,-0.196176,0.133798,-0.101136
7747.680176,-0.126296,0.133610,-0.108805
7758.176270,-0.175597,0.134220,-0.116076
7768.686523,-0.301632,0.132719,-0.123096
7779.210938,-0.413341,0.132205,-0.129611
7789.749023,-0.081771,0.132252,-0.135738
7800.301758,-0.102772,0.132137,-0.141133
7810.869141,-0.156587,0.131866,-0.145993
7821.451172,-0.181546,0.131847,-0.149886
7832.046875,-0.078514,0.132014,-0.153065
7842.657227,-0.311147,0.134528,-0.155133
7853.281250,-0.278724,0.134790,-0.156383
7863.920410,-0.161554,0.134731,-0.156363
7874.573730,-0.094862,0.135109,-0.155401
7885.241699,-0.093849,0.134887,-0.153096
7895.923828,0.075245,0.135708,-0.149704
7906.620605,-0.033643,0.135708,-0.144927
7917.331543,-0.102184,0.135820,-0.139111
7928.057617,0.041123,0.136116,-0.131987
7938.797852,0.074154,0.136327,-0.123616
7949.552734,-0.010549,0.136324,-0.114095
7960.322266,-0.166060,0.138912,-0.103443
7971.106934,-0.040582,0.138675,-0.091795
7981.905273,-0.163044,0.138649,-0.079004
7992.718750,-0.168090,0.139373,-0.065535
8003.545898,-0.069577,0.141645,-0.051115
8014.388672,0.033977,0.140311,-0.036247
8025.246094,0.278560,0.137498,-0.020628
8036.118164,0.131420,0.139131,-0.004742
8047.004883,-0.287637,0.139286,0.011441
8057.906250,-0.309181,0.139271,0.027726
8068.822266,-0.058729,0.139292,0.043956
8079.752930,0.097470,0.145632,0.059878
8090.699219,0.098895,0.160742,0.075616
8101.659180,-0.042066,0.167605,0.090629
8112.634766,-0.289369,0.168986,0.105052
8123.625488,0.094946,0.171086,0.118588
8134.630859,0.165818,0.172928,0.131243
8145.650391,0.614290,0.180884,0.142632
8156.685547,0.040941,0.181285,0.152883
8167.735840,0.002824,0.181571,0.161735
8178.800781,0.059796,0.183228,0.169141
8189.880859,0.020710,0.198766,0.175070
8200.976562,0.132532,0.199972,0.179353
8212.085938,0.202332,0.202716,0.182050
8223.210938,0.217313,0.200657,0.182970
8234.351562,0.216199,0.205732,0.182310
8245.505859,0.129615,0.205684,0.179873
8256.676758,0.162717,0.211091,0.175888
8267.862305,0.089664,0.211212,0.170193
8279.062500,0.387291,0.213027,0.163036
8290.279297,0.232086,0.212723,0.154324
8301.509766,0.078618,0.214506,0.144343
8312.755859,0.034819,0.214871,0.133004
8324.017578,0.102383,0.217905,0.120528
8335.294922,-0.068487,0.217806,0.107151
8346.585938,0.091561,0.216466,0.092895
8357.892578,0.118801,0.216264,0.077722
8369.215820,-0.045461,0.217425,0.062236
8380.553711,0.206734,0.217575,0.046281
8391.907227,0.014746,0.216452,0.030117
8403.275391,0.244949,0.216837,0.013976
8414.660156,-0.020747,0.216865,-0.002263
8426.059570,0.033296,0.216781,-0.017902
8437.474609,0.088885,0.217789,-0.033445
8448.905273,0.175056,0.217751,-0.048080
8460.351562,0.095768,0.217793,-0.062326
8471.812500,0.056808,0.218134,-0.075491
8483.289062,0.113001,0.215745,-0.087871
8494.781250,0.029196,0.215224,-0.098998
8506.289062,-0.102144,0.213842,-0.109330
8517.813477,-0.091473,0.210672,-0.118199
8529.352539,0.261113,0.210328,-0.125917
8540.907227,-0.736264,0.210437,-0.132404
8552.478516,-0.563952,0.210442,-0.137645
8564.064453,-0.376699,0.209869,-0.141472
8575.666016,0.090812,0.204973,-0.144190
8587.283203,-0.392242,0.204958,-0.145271
8598.916992,-0.629801,0.204965,-0.145261
8610.566406,-0.045100,0.198331,-0.143502
8622.230469,-0.060046,0.197911,-0.140700
8633.912109,0.091835,0.197026,-0.136664
8645.607422,0.556041,0.196584,-0.131612
8657.320312,-0.329514,0.195710,-0.125870
8669.048828,-0.465948,0.195604,-0.119109
8680.792969,-0.230556,0.195608,-0.112149
8692.553711,-0.516593,0.198070,-0.104597
8704.330078,-0.083905,0.200506,-0.096989
8716.121094,0.332963,0.201412,-0.089221
8727.929688,-0.009360,0.203838,-0.081770
8739.753906,-0.334204,0.206268,-0.074269
8751.593750,-0.184772,0.207982,-0.067284
8763.449219,-0.337833,0.210525,-0.060589
8775.320312,0.054246,0.213003,-0.054426
8787.208984,0.280034,0.214629,-0.048836
8799.113281,-0.042620,0.217662,-0.043680
8811.033203,0.027256,0.218703,-0.039114
8822.969727,0.039439,0.220313,-0.035138
8834.921875,0.171316,0.223659,-0.031548
8846.890625,0.159043,0.221241,-0.028528
8858.875977,-0.055491,0.200019,-0.025797
8870.876953,0.130657,0.198412,-0.023564
8882.894531,-0.091533,0.184601,-0.021424
8894.928711,-0.018688,0.188226,-0.019687
8906.979492,-0.225578,0.158631,-0.018001
8919.045898,0.072051,0.148726,-0.016431
8931.128906,0.024853,0.133310,-0.014976
8943.228516,0.115640,0.119933,-0.013471
8955.343750,-0.108109,0.113117,-0.012043
8967.475586,0.031459,0.099307,-0.010575
8979.624023,0.186290,0.086348,-0.009082
8991.789062,0.078302,0.088943,-0.007603
9003.970703,0.003575,0.084867,-0.006154
9016.167969,0.069508,0.080699,-0.004714
9028.381836,0.024796,0.076764,-0.003388
9040.613281,-0.010811,0.062437,-0.002162
9052.860352,-0.025140,0.063834,-0.001090
9065.125000,-0.016348,0.054748,-0.000200
9077.405273,-0.014023,0.032272,0.000486
9089.703125,0.011239,0.025859,0.000945
9102.016602,-0.019444,0.011036,0.001178
9114.347656,0.006536,0.010541,0.001201
9126.695312,-0.007487,0.010113,0.001042
9139.058594,0.002688,0.005214,0.000758
9151.439453,-0.002246,0.002302,0.000420
9163.837891,-0.000029,0.000157,0.000128
9176.251953,-0.000000,0.000000,-0.000000
9188.683594,0.000000,0.000000,0.000000
9201.130859,0.000000,0.000000,0.000000
9213.596680,0.000000,0.000000,0.000000
9226.078125,0.000000,0.000000,0.000000
9238.577148,0.000000,0.000000,0.000000
9251.092773,0.000000,0.000000,0.000000
9263.625000,0.000000,0.000000,0.000000
9276.175781,0.000000,0.000000,0.000000
9288.742188,0.000000,0.000000,0.000000
9301.324219,0.000000,0.000000,0.000000
9313.925781,0.000000,0.000000,0.000000
9326.542969,0.000000,0.000000,0.000000
9339.177734,0.000000,0.000000,0.000000
9351.830078,0.000000,0.000000,0.000000
9364.500000,0.000000,0.000000,0.000000
9377.185547,0.000000,0.000000,0.000000
9389.888672,0.000000,0.000000,0.000000
9402.609375,0.000000,0.000000,0.000000
9415.347656,0.000000,0.000000,0.000000
9428.102539,0.000000,0.000000,0.000000
9440.875000,0.000000,0.000000,0.000000
9453.665039,0.000000,0.000000,0.000000
9466.472656,0.000000,0.000000,0.000000
9479.296875,0.000000,0.000000,0.000000
9492.138672,0.000000,0.000000,0.000000
9504.998047,0.000000,0.000000,0.000000
9517.874023,0.000000,0.000000,0.000000
9530.767578,0.000000,0.000000,0.000000
9543.679688,0.000000,0.000000,0.000000
9556.609375,0.000000,0.000000,0.000000
9569.555664,0.000000,0.000000,0.000000
9582.519531,0.000000,0.000000,0.000000
9595.500977,0.000000,0.000000,0.000000
9608.500000,0.000000,0.000000,0.000000
9621.516602,0.000000,0.000000,0.000000
9634.550781,0.000000,0.000000,0.000000
9647.603516,0.000000,0.000000,0.000000
9660.673828,0.000000,0.000000,0.000000
9673.760742,0.000000,0.000000,0.000000
9686.865234,0.000000,0.000000,0.000000
9699.988281,0.000000,0.000000,0.000000
9713.128906,0.000000,0.000000,0.000000
9726.289062,0.000000,0.000000,0.000000
9739.464844,0.000000,0.000000,0.000000
9752.659180,0.000000,0.000000,0.000000
9765.871094,0.000000,0.000000,0.000000
9779.101562,0.000000,0.000000,0.000000
9792.349609,0.000000,0.000000,0.000000
9805.615234,0.000000,0.000000,0.000000
9818.898438,0.000000,0.000000,0.000000
9832.201172,0.000000,0.000000,0.000000
9845.520508,0.000000,0.000000,0.000000
9858.858398,0.000000,0.000000,0.000000
9872.214844,0.000000,0.000000,0.000000
9885.587891,0.000000,0.000000,0.000000
9898.980469,0.000000,0.000000,0.000000
9912.390625,0.000000,0.000000,0.000000
9925.819336,0.000000,0.000000,0.000000
9939.265625,0.000000,0.000000,0.000000
9952.730469,0.000000,0.000000,0.000000
9966.214844,0.000000,0.000000,0.000000
9979.715820,0.000000,0.000000,0.000000
9993.235352,0.000000,0.000000,0.000000

